timestamp,open,high,low,close,volume
1704091800,44022.783221,44033.833664,43960.443194,43971.493637,5.296898
1704091860,43971.493637,44030.211874,43831.639708,43890.357945,12.727033
1704091920,43890.357945,43931.626588,43826.157686,43867.426329,2.891664
1704091980,43867.426329,43927.821701,43834.217316,43894.612688,3.675948
1704092040,43894.612688,43930.631459,43849.468857,43885.487628,11.329909
1704092100,43885.487628,43915.752569,43863.045186,43893.310126,12.070289
1704092160,43893.310126,43991.215399,43834.547652,43932.452924,5.765051
1704092220,43932.452924,44006.289123,43906.183915,43980.020113,6.103743
1704092280,43980.020113,44005.645636,43952.841668,43978.467191,9.848706
1704092340,43978.467191,44027.736662,43977.726951,44026.996422,1.018701
1704092400,44026.996422,44036.86083,44021.257595,44031.122003,2.416419
1704092460,44031.122003,44036.650712,43996.985947,44002.514656,7.1578
1704092520,44002.514656,44012.820558,43972.169281,43982.475183,12.649672
1704092580,43982.475183,44019.408736,43894.356957,43931.29051,6.69281
1704092640,43931.29051,43936.066432,43896.190192,43900.966114,8.30281
1704092700,43900.966114,43924.967672,43865.27031,43889.271868,11.401368
1704092760,43889.271868,43940.098805,43867.54737,43918.374307,14.320654
1704092820,43918.374307,44004.061448,43894.067117,43979.754258,6.269455
1704092880,43979.754258,43997.010571,43914.77305,43932.029363,7.94949
1704092940,43932.029363,43966.373962,43912.372026,43946.716625,13.466166
1704093000,43946.716625,43953.854664,43903.889227,43911.027267,3.433402
1704093060,43911.027267,43953.070053,43886.541759,43928.584546,11.082743
1704093120,43928.584546,43951.465709,43901.975352,43924.856515,4.945053
1704093180,43924.856515,43967.896782,43818.402743,43861.44301,8.307417
1704093240,43861.44301,43901.146656,43855.202508,43894.906154,7.272143
1704093300,43894.906154,43897.10292,43872.346851,43874.543617,5.125965
1704093360,43874.543617,43886.121458,43845.107199,43856.68504,5.050694
1704093420,43856.68504,43934.39425,43742.335642,43820.044852,8.829243
1704093480,43820.044852,43852.822851,43765.212228,43797.990227,10.986618
1704093540,43797.990227,43843.326669,43768.525213,43813.861655,7.610791
1704093600,43813.861655,43831.331258,43790.635487,43808.10509,8.210339
1704093660,43808.10509,43829.982238,43798.624305,43820.501453,9.713522
1704093720,43820.501453,43870.64328,43783.925814,43834.06764,5.085144
1704093780,43834.06764,43919.161053,43796.188296,43881.281709,10.219078
1704093840,43881.281709,43885.072816,43866.336129,43870.127236,10.458029
1704093900,43870.127236,43877.752839,43811.576663,43819.202266,15.810879
1704093960,43819.202266,43918.708993,43758.000524,43857.507251,6.871687
1704094020,43857.507251,43897.401837,43806.860537,43846.755123,6.625755
1704094080,43846.755123,43894.819796,43838.682622,43886.747295,10.306898
1704094140,43886.747295,43916.713319,43871.121488,43901.087512,10.457313
1704094200,43901.087512,43909.661852,43888.785688,43897.360028,6.394739
1704094260,43897.360028,43923.922139,43883.926099,43910.48821,6.790512
1704094320,43910.48821,43982.733897,43907.711559,43979.957246,9.623393
1704094380,43979.957246,44064.422719,43969.51,44053.975473,5.517247
1704094440,44053.975473,44096.085919,44015.191445,44057.30189,6.768398
1704094500,44057.30189,44066.849087,44054.282375,44063.829572,8.268778
1704094560,44063.829572,44163.517371,44002.978765,44102.666564,10.987816
1704094620,44102.666564,44105.066181,44071.321777,44073.721395,6.186204
1704094680,44073.721395,44133.573299,44026.496493,44086.348398,2.472847
1704094740,44086.348398,44095.800137,44076.866228,44086.317966,2.250208
1704094800,44086.317966,44123.751498,44060.839028,44098.272559,4.221761
1704094860,44098.272559,44117.432622,44050.603581,44069.763644,4.060497
1704094920,44069.763644,44092.310386,43992.091313,44014.638055,7.536168
1704094980,44014.638055,44026.758455,43930.463697,43942.584097,4.43336
1704095040,43942.584097,43968.62508,43878.158144,43904.199127,5.891735
1704095100,43904.199127,43905.259217,43887.909547,43888.969637,5.677742
1704095160,43888.969637,43922.837456,43845.686305,43879.554125,6.678476
1704095220,43879.554125,43984.358461,43843.685344,43948.48968,11.967513
1704095280,43948.48968,44025.938394,43910.823322,43988.272035,9.985843
1704095340,43988.272035,44034.88986,43908.689754,43955.307578,8.048388
1704095400,43955.307578,43971.303883,43952.419239,43968.415544,6.616921
1704095460,43968.415544,43998.086312,43925.307329,43954.978098,6.700302
1704095520,43954.978098,43955.331839,43945.505038,43945.858779,8.983239
1704095580,43945.858779,44012.865304,43886.247229,43953.253754,9.752507
1704095640,43953.253754,43980.943643,43948.220435,43975.910324,5.277147
1704095700,43975.910324,43980.204785,43960.561411,43964.855872,8.109442
1704095760,43964.855872,44058.50787,43909.517519,44003.169517,1.905141
1704095820,44003.169517,44041.606368,43925.43117,43963.868021,8.635141
1704095880,43963.868021,43975.275941,43953.562343,43964.970264,10.286448
1704095940,43964.970264,44102.40489,43919.877094,44057.31172,7.159794
1704096000,44057.31172,44077.953632,44045.414458,44066.056369,13.449581
1704096060,44066.056369,44132.403752,44051.145193,44117.492576,5.356285
1704096120,44117.492576,44124.638619,44114.459186,44121.60523,8.652321
1704096180,44121.60523,44151.731515,44112.866413,44142.992698,7.892526
1704096240,44142.992698,44163.587782,44121.275225,44141.870308,7.699107
1704096300,44141.870308,44163.307158,44115.298906,44136.735757,7.657033
1704096360,44136.735757,44159.97451,44086.86473,44110.103483,8.321315
1704096420,44110.103483,44162.524343,44073.752262,44126.173121,10.543876
1704096480,44126.173121,44134.861148,44088.317201,44097.005227,12.133209
1704096540,44097.005227,44126.105929,44092.273449,44121.374151,7.993249
1704096600,44121.374151,44176.910988,44105.044634,44160.581471,10.445948
1704096660,44160.581471,44175.017107,44159.980206,44174.415842,5.894699
1704096720,44174.415842,44190.912602,44148.687638,44165.184398,10.297866
1704096780,44165.184398,44210.520539,44136.774382,44182.110523,5.714025
1704096840,44182.110523,44191.482464,44162.713101,44172.085041,11.27198
1704096900,44172.085041,44235.323363,44142.803261,44206.041582,14.631923
1704096960,44206.041582,44214.590977,44133.655074,44142.204469,7.633748
1704097020,44142.204469,44172.657287,44100.7843,44131.237117,1.42237
1704097080,44131.237117,44150.059748,44043.066058,44061.888689,6.355781
1704097140,44061.888689,44093.086897,43978.902016,44010.100223,11.695625
1704097200,44010.100223,44073.996813,43995.129981,44059.026571,9.65923
1704097260,44059.026571,44107.996286,44042.502761,44091.472476,8.746741
1704097320,44091.472476,44126.509607,44031.945624,44066.982755,11.026005
1704097380,44066.982755,44075.705367,44006.203618,44014.926231,9.45336
1704097440,44014.926231,44020.504766,43905.962789,43911.541324,11.653176
1704097500,43911.541324,43924.675598,43880.196477,43893.330751,10.758271
1704097560,43893.330751,44034.888417,43837.727064,43979.284729,12.565101
1704097620,43979.284729,43996.606621,43978.14612,43995.468011,9.076388
1704097680,43995.468011,44048.174409,43923.95063,43976.657027,10.715778
1704097740,43976.657027,43997.395543,43973.163564,43993.902079,7.078619
1704097800,43993.902079,43995.692537,43938.086579,43939.877037,6.195618
1704097860,43939.877037,43954.324705,43915.857727,43930.305396,13.120303
1704097920,43930.305396,43958.289158,43906.696518,43934.68028,8.648614
1704097980,43934.68028,43987.332543,43879.88052,43932.532782,10.414642
1704098040,43932.532782,44005.588753,43888.158513,43961.214484,8.37122
1704098100,43961.214484,43979.764886,43955.666047,43974.216449,6.240453
1704098160,43974.216449,44017.486136,43955.344302,43998.613989,8.032949
1704098220,43998.613989,44033.231989,43940.652216,43975.270215,12.307982
1704098280,43975.270215,44016.069116,43966.948147,44007.747048,9.66572
1704098340,44007.747048,44117.162654,43956.598812,44066.014418,2.865581
1704098400,44066.014418,44099.51487,43999.207382,44032.707834,7.354267
1704098460,44032.707834,44105.303123,43929.733569,44002.328858,13.346881
1704098520,44002.328858,44056.445059,43996.140884,44050.257085,7.358609
1704098580,44050.257085,44055.235444,44039.417119,44044.395478,2.598564
1704098640,44044.395478,44105.999474,44033.165527,44094.769523,13.679147
1704098700,44094.769523,44123.303743,44051.508849,44080.04307,10.047178
1704098760,44080.04307,44164.002397,44048.307032,44132.266359,7.789961
1704098820,44132.266359,44142.303905,44127.754018,44137.791564,6.885747
1704098880,44137.791564,44204.338782,44081.246355,44147.793573,11.247056
1704098940,44147.793573,44220.347105,44131.421793,44203.975325,6.37405
1704099000,44203.975325,44218.700835,44177.342144,44192.067654,11.444769
1704099060,44192.067654,44200.265236,44151.493674,44159.691256,9.626586
1704099120,44159.691256,44185.687551,44118.733924,44144.730219,8.734046
1704099180,44144.730219,44192.455258,44113.865822,44161.590861,8.436544
1704099240,44161.590861,44214.751195,44054.030164,44107.190498,7.475096
1704099300,44107.190498,44155.976535,44081.78644,44130.572477,11.13692
1704099360,44130.572477,44150.402507,44092.607756,44112.437786,5.403972
1704099420,44112.437786,44198.547443,44067.736052,44153.845709,3.134225
1704099480,44153.845709,44178.443899,44045.637219,44070.235409,9.84332
1704099540,44070.235409,44110.307022,44003.322067,44043.39368,9.893715
1704099600,44043.39368,44050.27907,43978.005822,43984.891212,9.440723
1704099660,43984.891212,44007.043351,43934.554514,43956.706653,9.223185
1704099720,43956.706653,43972.546925,43950.455823,43966.296095,7.038379
1704099780,43966.296095,43969.064526,43958.10338,43960.871811,10.362448
1704099840,43960.871811,43996.838869,43916.873745,43952.840803,7.863326
1704099900,43952.840803,43959.08123,43941.882384,43948.122811,6.538659
1704099960,43948.122811,44003.117971,43901.158173,43956.153332,7.064326
1704100020,43956.153332,43977.321077,43900.413222,43921.580966,14.061919
1704100080,43921.580966,43961.837725,43907.046932,43947.30369,2.795072
1704100140,43947.30369,43981.921868,43936.869016,43971.487194,9.499364
1704100200,43971.487194,44027.270636,43930.130101,43985.913542,2.962669
1704100260,43985.913542,44025.507143,43966.788126,44006.381727,7.6753
1704100320,44006.381727,44033.062358,43991.018106,44017.698737,6.699118
1704100380,44017.698737,44099.970495,44008.030538,44090.302296,1.744915
1704100440,44090.302296,44126.699156,44051.715291,44088.11215,9.167113
1704100500,44088.11215,44104.730617,44061.545593,44078.164059,6.859886
1704100560,44078.164059,44097.422319,44033.223558,44052.481818,1.702381
1704100620,44052.481818,44072.858164,43996.621833,44016.99818,10.518704
1704100680,44016.99818,44038.346397,43952.728912,43974.07713,12.305019
1704100740,43974.07713,43977.9216,43939.855404,43943.699875,12.470373
1704100800,43943.699875,43954.036105,43931.757783,43942.094012,9.076869
1704100860,43942.094012,43958.416573,43938.403811,43954.726372,8.138174
1704100920,43954.726372,43978.940609,43933.189659,43957.403896,11.98447
1704100980,43957.403896,43987.633039,43901.140859,43931.370002,13.047151
1704101040,43931.370002,43988.699212,43906.568528,43963.897738,11.400706
1704101100,43963.897738,44007.546769,43947.142178,43990.791209,5.175387
1704101160,43990.791209,44021.497181,43955.346864,43986.052836,8.604035
1704101220,43986.052836,43990.327704,43959.687874,43963.962742,9.318548
1704101280,43963.962742,44003.393048,43944.705195,43984.1355,2.571149
1704101340,43984.1355,44033.521531,43942.244075,43991.630106,9.408082
1704101400,43991.630106,43992.292623,43940.911538,43941.574055,14.818975
1704101460,43941.574055,43947.372451,43934.26479,43940.063185,9.919808
1704101520,43940.063185,43959.159857,43931.05757,43950.154241,12.420239
1704101580,43950.154241,43950.495199,43919.069664,43919.410622,8.548744
1704101640,43919.410622,43965.271226,43881.099304,43926.959907,7.780345
1704101700,43926.959907,43960.193625,43843.508711,43876.74243,9.143814
1704101760,43876.74243,43925.323434,43875.966979,43924.547983,5.55252
1704101820,43924.547983,43996.442636,43897.407116,43969.301769,5.108674
1704101880,43969.301769,44027.704902,43902.896342,43961.299475,11.798914
1704101940,43961.299475,43984.085152,43952.177487,43974.963164,12.117027
1704102000,43974.963164,44006.291485,43859.813347,43891.141668,5.026681
1704102060,43891.141668,43895.16791,43847.408485,43851.434727,10.903996
1704102120,43851.434727,43865.907916,43827.533479,43842.006668,7.73912
1704102180,43842.006668,43860.485557,43786.816427,43805.295316,9.019426
1704102240,43805.295316,43834.353746,43802.156137,43831.214566,9.380656
1704102300,43831.214566,43944.880716,43788.517581,43902.18373,10.983051
1704102360,43902.18373,43963.879938,43800.059427,43861.755635,8.248155
1704102420,43861.755635,43886.550332,43808.461344,43833.256041,12.230486
1704102480,43833.256041,43868.300751,43807.345322,43842.390032,8.928239
1704102540,43842.390032,43911.81115,43830.39148,43899.812598,9.872553
1704102600,43899.812598,43936.296367,43821.297357,43857.781126,5.500212
1704102660,43857.781126,43904.508093,43820.670105,43867.397073,14.475977
1704102720,43867.397073,43936.821055,43862.814825,43932.238808,9.409475
1704102780,43932.238808,43951.444972,43855.896093,43875.102258,10.138992
1704102840,43875.102258,43885.042374,43821.096153,43831.036269,3.175443
1704102900,43831.036269,43842.933612,43805.164083,43817.061425,5.531894
1704102960,43817.061425,43825.493295,43791.260817,43799.692686,11.713651
1704103020,43799.692686,43835.326453,43793.418098,43829.051865,8.860673
1704103080,43829.051865,43879.902919,43787.551762,43838.402816,2.258661
1704103140,43838.402816,43866.444495,43749.031644,43777.073323,11.11487
1704103200,43777.073323,43784.309776,43775.630199,43782.866653,6.368652
1704103260,43782.866653,43812.600026,43720.657081,43750.390454,12.233951
1704103320,43750.390454,43815.977388,43717.17143,43782.758363,7.736493
1704103380,43782.758363,43820.078405,43711.210524,43748.530566,8.61412
1704103440,43748.530566,43756.723152,43705.821229,43714.013815,11.536864
1704103500,43714.013815,43756.325231,43678.387013,43720.69843,5.307521
1704103560,43720.69843,43748.47611,43707.365882,43735.143563,5.02146
1704103620,43735.143563,43743.700325,43730.019247,43738.576009,7.410505
1704103680,43738.576009,43744.279445,43661.703236,43667.406671,10.481518
1704103740,43667.406671,43684.033214,43657.349404,43673.975947,4.007368
1704103800,43673.975947,43681.520191,43618.091885,43625.636129,2.995896
1704103860,43625.636129,43632.241512,43615.027008,43621.632391,10.471163
1704103920,43621.632391,43622.74522,43558.664904,43559.777733,6.191065
1704103980,43559.777733,43565.188883,43557.72333,43563.13448,6.823322
1704104040,43563.13448,43580.841441,43505.138102,43522.845063,2.429569
1704104100,43522.845063,43536.722796,43452.158914,43466.036646,5.963062
1704104160,43466.036646,43554.714066,43390.012123,43478.689543,7.977298
1704104220,43478.689543,43525.042155,43428.568171,43474.920783,10.791134
1704104280,43474.920783,43483.366119,43432.96132,43441.406656,5.68631
1704104340,43441.406656,43499.524623,43421.574957,43479.692924,12.972128
1704104400,43479.692924,43494.746571,43437.146113,43452.19976,5.946332
1704104460,43452.19976,43453.413266,43439.937162,43441.150668,5.950725
1704104520,43441.150668,43461.006889,43418.476544,43438.332765,12.612073
1704104580,43438.332765,43468.946236,43374.035824,43404.649294,8.63438
1704104640,43404.649294,43413.867469,43399.637626,43408.855801,6.343926
1704104700,43408.855801,43438.319626,43348.72309,43378.186915,7.534601
1704104760,43378.186915,43439.164585,43290.786505,43351.764174,12.059221
1704104820,43351.764174,43428.301155,43310.361299,43386.89828,12.398608
1704104880,43386.89828,43396.651094,43328.905731,43338.658545,5.54962
1704104940,43338.658545,43366.624038,43215.010676,43242.976169,7.872699
1704105000,43242.976169,43318.302091,43211.293591,43286.619513,8.27047
1704105060,43286.619513,43384.46246,43265.004784,43362.847731,5.04128
1704105120,43362.847731,43366.642418,43332.860457,43336.655144,7.832945
1704105180,43336.655144,43337.097353,43257.002284,43257.444494,8.015969
1704105240,43257.444494,43264.787507,43227.250839,43234.593852,11.420628
1704105300,43234.593852,43262.71268,43184.47515,43212.593978,11.622275
1704105360,43212.593978,43258.342063,43148.184717,43193.932801,7.012372
1704105420,43193.932801,43219.141118,43118.186485,43143.394802,7.358141
1704105480,43143.394802,43151.533192,43143.180377,43151.318767,9.992877
1704105540,43151.318767,43162.620177,43146.041957,43157.343366,6.244435
1704105600,43157.343366,43195.380855,43055.673118,43093.710606,9.76592
1704105660,43093.710606,43118.761409,43080.700032,43105.750834,7.736281
1704105720,43105.750834,43227.02952,43043.228569,43164.507254,5.091804
1704105780,43164.507254,43181.297428,43141.569523,43158.359697,5.12949
1704105840,43158.359697,43196.976561,43096.018294,43134.635159,12.341176
1704105900,43134.635159,43136.018147,43116.277608,43117.660596,7.530736
1704105960,43117.660596,43129.894991,43114.576973,43126.811368,12.921062
1704106020,43126.811368,43157.024106,43024.872156,43055.084895,6.459091
1704106080,43055.084895,43059.699418,43044.077707,43048.69223,8.873616
1704106140,43048.69223,43066.610667,43005.280541,43023.198978,15.17803
1704106200,43023.198978,43087.875937,43010.105897,43074.782856,4.82784
1704106260,43074.782856,43107.666553,43023.840044,43056.723741,2.306557
1704106320,43056.723741,43116.012147,43042.854412,43102.142818,11.85977
1704106380,43102.142818,43112.104114,43042.083189,43052.044485,5.519573
1704106440,43052.044485,43066.325714,43045.935624,43060.216854,7.937881
1704106500,43060.216854,43100.705654,43018.673962,43059.162762,6.242245
1704106560,43059.162762,43069.189403,43007.163667,43017.190309,8.804488
1704106620,43017.190309,43062.605433,42965.835646,43011.250771,5.148391
1704106680,43011.250771,43060.35424,42991.835956,43040.939424,7.46018
1704106740,43040.939424,43044.259231,43014.425367,43017.745174,9.349446
1704106800,43017.745174,43079.253384,42886.021826,42947.530037,4.975073
1704106860,42947.530037,42975.870565,42906.562633,42934.903161,5.899748
1704106920,42934.903161,42937.545185,42889.264549,42891.906573,6.957851
1704106980,42891.906573,42938.16014,42821.902925,42868.156493,3.713554
1704107040,42868.156493,42898.789521,42822.724922,42853.35795,6.732317
1704107100,42853.35795,42871.22955,42765.070985,42782.942585,8.35639
1704107160,42782.942585,42788.682743,42709.977979,42715.718137,6.801353
1704107220,42715.718137,42720.282687,42715.666889,42720.231439,7.185871
1704107280,42720.231439,42727.453527,42683.193565,42690.415653,7.940295
1704107340,42690.415653,42708.270146,42573.131811,42590.986305,6.03277
1704107400,42590.986305,42608.088572,42588.702964,42605.805231,10.073188
1704107460,42605.805231,42646.654479,42562.310066,42603.159314,12.307934
1704107520,42603.159314,42606.610387,42563.464124,42566.915197,6.606859
1704107580,42566.915197,42578.393476,42498.71329,42510.191569,9.455595
1704107640,42510.191569,42532.519049,42504.388728,42526.716209,7.281149
1704107700,42526.716209,42567.925874,42485.484451,42526.694116,9.096462
1704107760,42526.694116,42621.166698,42501.429672,42595.902254,12.697339
1704107820,42595.902254,42607.611006,42586.585368,42598.294119,9.525979
1704107880,42598.294119,42618.135772,42579.737356,42599.57901,2.679756
1704107940,42599.57901,42606.748121,42574.796811,42581.965922,9.361987
1704108000,42581.965922,42636.225071,42543.61073,42597.869879,11.698591
1704108060,42597.869879,42633.459286,42571.655938,42607.245345,7.335211
1704108120,42607.245345,42651.751167,42593.486628,42637.992449,10.986904
1704108180,42637.992449,42669.396989,42576.877097,42608.281637,5.929653
1704108240,42608.281637,42624.620252,42565.179541,42581.518156,3.543383
1704108300,42581.518156,42597.864072,42536.938027,42553.283943,8.423507
1704108360,42553.283943,42582.041759,42539.534822,42568.292638,2.73057
1704108420,42568.292638,42613.756722,42561.953995,42607.418079,7.280687
1704108480,42607.418079,42611.030439,42576.244553,42579.856913,11.860527
1704108540,42579.856913,42602.147867,42531.182332,42553.473287,2.270711
1704108600,42553.473287,42567.127742,42538.595938,42552.250393,4.16151
1704108660,42552.250393,42592.380032,42491.844793,42531.974431,4.903903
1704108720,42531.974431,42587.747792,42496.691229,42552.46459,7.81004
1704108780,42552.46459,42566.015973,42450.435689,42463.987073,6.90285
1704108840,42463.987073,42495.781169,42392.237716,42424.031811,12.197409
1704108900,42424.031811,42434.464065,42375.183629,42385.615882,10.863045
1704108960,42385.615882,42397.435727,42283.344939,42295.164784,9.485819
1704109020,42295.164784,42355.362114,42190.542358,42250.739688,8.436891
1704109080,42250.739688,42294.74696,42163.991023,42207.998296,9.179689
1704109140,42207.998296,42213.152992,42184.238882,42189.393578,5.414053
1704109200,42189.393578,42243.722718,42160.823552,42215.152693,10.571631
1704109260,42215.152693,42227.644153,42182.569555,42195.061015,4.663867
1704109320,42195.061015,42198.637384,42144.899565,42148.475934,10.506131
1704109380,42148.475934,42207.263308,42075.968783,42134.756157,11.558428
1704109440,42134.756157,42164.320873,42128.76564,42158.330357,8.632594
1704109500,42158.330357,42206.413366,42065.550891,42113.6339,7.471361
1704109560,42113.6339,42125.079912,42059.739384,42071.185396,9.20093
1704109620,42071.185396,42084.764452,42064.626047,42078.205103,0.584555
1704109680,42078.205103,42104.069393,42033.105839,42058.970129,8.906775
1704109740,42058.970129,42073.119254,42054.831715,42068.98084,7.659938
1704109800,42068.98084,42083.640817,42042.084044,42056.744021,7.848116
1704109860,42056.744021,42126.019743,41999.301824,42068.577547,10.119598
1704109920,42068.577547,42084.73897,42005.827328,42021.988751,7.775693
1704109980,42021.988751,42024.841262,42006.96559,42009.8181,4.579379
1704110040,42009.8181,42035.332252,41965.464586,41990.978737,7.575792
1704110100,41990.978737,41994.164296,41935.223479,41938.409037,8.202666
1704110160,41938.409037,41953.073747,41859.594863,41874.259573,8.344802
1704110220,41874.259573,41898.788516,41860.979534,41885.508477,8.485758
1704110280,41885.508477,41900.736823,41846.798918,41862.027264,11.118107
1704110340,41862.027264,41895.60682,41782.515778,41816.095334,4.741896
1704110400,41816.095334,41842.362737,41774.904624,41801.172028,8.527101
1704110460,41801.172028,41862.274584,41766.095251,41827.197807,11.869789
1704110520,41827.197807,41843.794207,41722.66486,41739.261261,2.796166
1704110580,41739.261261,41787.347582,41629.558596,41677.644917,8.53894
1704110640,41677.644917,41705.80752,41607.06319,41635.225792,6.243864
1704110700,41635.225792,41674.69402,41632.785365,41672.253593,6.887869
1704110760,41672.253593,41695.768733,41646.491112,41670.006252,5.285577
1704110820,41670.006252,41697.157551,41656.768965,41683.920264,7.491348
1704110880,41683.920264,41685.750722,41632.426815,41634.257273,13.523767
1704110940,41634.257273,41635.193523,41584.403356,41585.339606,4.206709
1704111000,41585.339606,41590.861343,41583.072089,41588.593826,4.49117
1704111060,41588.593826,41589.363015,41578.119802,41578.888991,4.094196
1704111120,41578.888991,41590.849125,41573.540053,41585.500188,13.182255
1704111180,41585.500188,41621.463959,41531.652809,41567.61658,6.612981
1704111240,41567.61658,41580.497912,41552.345802,41565.227134,7.923083
1704111300,41565.227134,41588.033567,41536.040732,41558.847164,6.791651
1704111360,41558.847164,41607.20313,41524.715649,41573.071614,5.166731
1704111420,41573.071614,41593.003755,41568.341642,41588.273783,7.294548
1704111480,41588.273783,41608.696864,41502.363456,41522.786537,15.374731
1704111540,41522.786537,41525.554927,41433.831056,41436.599446,12.176213
1704111600,41436.599446,41467.877191,41426.932224,41458.20997,5.441187
1704111660,41458.20997,41522.778444,41421.435274,41486.003748,9.942722
1704111720,41486.003748,41498.599596,41427.943494,41440.539341,5.505432
1704111780,41440.539341,41473.098828,41334.783158,41367.342644,2.670897
1704111840,41367.342644,41383.999451,41342.381261,41359.038068,11.058533
1704111900,41359.038068,41397.49311,41339.80582,41378.260862,11.480279
1704111960,41378.260862,41440.549438,41363.919199,41426.207775,11.138157
1704112020,41426.207775,41439.520641,41418.406538,41431.719404,6.590404
1704112080,41431.719404,41443.936712,41395.587429,41407.804737,7.499673
1704112140,41407.804737,41429.965407,41344.48429,41366.644959,10.249297
1704112200,41366.644959,41385.863083,41336.224653,41355.442777,9.174488
1704112260,41355.442777,41370.792887,41318.617741,41333.967851,6.819088
1704112320,41333.967851,41350.228332,41272.59307,41288.853551,3.142785
1704112380,41288.853551,41359.035237,41274.821749,41345.003435,8.341626
1704112440,41345.003435,41419.799302,41317.704463,41392.50033,11.237029
1704112500,41392.50033,41434.164026,41376.874036,41418.537732,4.407235
1704112560,41418.537732,41460.988578,41333.998873,41376.449719,9.916278
1704112620,41376.449719,41449.488811,41320.13073,41393.169822,8.994625
1704112680,41393.169822,41428.366496,41367.565103,41402.761777,10.250445
1704112740,41402.761777,41407.576663,41401.01232,41405.827206,10.615926
1704112800,41405.827206,41477.322338,41376.576465,41448.071597,5.916604
1704112860,41448.071597,41489.322649,41428.723218,41469.97427,3.149122
1704112920,41469.97427,41511.049436,41454.286969,41495.362135,6.399441
1704112980,41495.362135,41543.674942,41469.02798,41517.340786,10.667382
1704113040,41517.340786,41555.70252,41491.13018,41529.491913,6.373988
1704113100,41529.491913,41533.082093,41467.515434,41471.105613,5.91787
1704113160,41471.105613,41504.987305,41440.827788,41474.709479,2.535949
1704113220,41474.709479,41495.656758,41436.141118,41457.088397,13.257943
1704113280,41457.088397,41479.893926,41392.686109,41415.491638,10.477141
1704113340,41415.491638,41541.992387,41345.580434,41472.081184,10.309688
1704113400,41472.081184,41541.563184,41460.833501,41530.315501,10.903176
1704113460,41530.315501,41578.127207,41528.518963,41576.330669,9.730125
1704113520,41576.330669,41617.972475,41544.010104,41585.65191,7.267013
1704113580,41585.65191,41674.058352,41543.035674,41631.442116,7.508708
1704113640,41631.442116,41660.640881,41603.47743,41632.676196,6.717307
1704113700,41632.676196,41647.682129,41625.258003,41640.263935,15.904222
1704113760,41640.263935,41673.883914,41571.066021,41604.685999,9.667736
1704113820,41604.685999,41623.994436,41599.425386,41618.733823,6.608599
1704113880,41618.733823,41649.58228,41590.728386,41621.576843,9.39649
1704113940,41621.576843,41658.058854,41542.57425,41579.056261,4.967393
1704114000,41579.056261,41599.24317,41557.99796,41578.184869,12.51352
1704114060,41578.184869,41580.565674,41573.983659,41576.364464,6.016793
1704114120,41576.364464,41697.89512,41515.498398,41637.029053,9.503256
1704114180,41637.029053,41692.244949,41612.443069,41667.658964,11.197933
1704114240,41667.658964,41686.068798,41650.464025,41668.873859,9.154306
1704114300,41668.873859,41708.331926,41638.543517,41678.001585,8.28341
1704114360,41678.001585,41708.047681,41650.263261,41680.309356,8.032406
1704114420,41680.309356,41720.117046,41634.56968,41674.37737,7.830677
1704114480,41674.37737,41681.911197,41631.604355,41639.138181,6.269905
1704114540,41639.138181,41664.50673,41609.570891,41634.93944,6.65155
1704114600,41634.93944,41676.342369,41569.525131,41610.928061,12.438771
1704114660,41610.928061,41611.125216,41569.961677,41570.158833,7.67439
1704114720,41570.158833,41594.828453,41563.325699,41587.995319,5.642611
1704114780,41587.995319,41609.354333,41580.487901,41601.846915,6.451107
1704114840,41601.846915,41648.013816,41497.089084,41543.255984,11.301112
1704114900,41543.255984,41551.373686,41531.891899,41540.009601,10.02682
1704114960,41540.009601,41582.107836,41531.845174,41573.943409,9.680988
1704115020,41573.943409,41613.716195,41570.246632,41610.019418,7.227436
1704115080,41610.019418,41659.093864,41595.939953,41645.014399,9.720087
1704115140,41645.014399,41658.213901,41633.944284,41647.143786,6.069317
1704115200,41647.143786,41648.135328,41618.839169,41619.83071,7.221158
1704115260,41619.83071,41630.870287,41573.555763,41584.595341,10.909413
1704115320,41584.595341,41604.49098,41576.997416,41596.893055,10.622833
1704115380,41596.893055,41620.576046,41586.665674,41610.348666,5.05427
1704115440,41610.348666,41656.365002,41608.040513,41654.056849,5.433421
1704115500,41654.056849,41739.613288,41606.005259,41691.561697,8.326106
1704115560,41691.561697,41703.493677,41676.053446,41687.985426,13.178397
1704115620,41687.985426,41687.999497,41647.330189,41647.34426,2.253305
1704115680,41647.34426,41648.335904,41636.554761,41637.546406,8.834999
1704115740,41637.546406,41669.622141,41613.540182,41645.615918,3.87187
1704115800,41645.615918,41694.404729,41590.927732,41639.716543,6.097007
1704115860,41639.716543,41689.008665,41572.01061,41621.302732,6.906715
1704115920,41621.302732,41637.395667,41614.463568,41630.556503,6.738475
1704115980,41630.556503,41630.734202,41614.430438,41614.608137,6.398612
1704116040,41614.608137,41618.855196,41590.288834,41594.535892,8.021621
1704116100,41594.535892,41617.26936,41582.999611,41605.733079,6.394233
1704116160,41605.733079,41622.312631,41576.607377,41593.186929,3.612628
1704116220,41593.186929,41625.422084,41569.907064,41602.14222,10.339609
1704116280,41602.14222,41624.151847,41590.058517,41612.068145,10.258617
1704116340,41612.068145,41618.574508,41568.479357,41574.985721,10.529523
1704116400,41574.985721,41627.542828,41507.256808,41559.813916,3.377797
